Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Specie ID	Score	File
2	Spectrogram 1	1	3.6	5.599000000000023	400.0	3000.0	FUSC	0.85	SMA03406_20210608_181000.wav
3	Spectrogram 1	1	11.6	13.599000000000023	400.0	3000.0	FUSC	0.8	SMA03406_20210608_181000.wav
4	Spectrogram 1	1	27.6	29.599000000000025	400.0	3000.0	FUSC	0.77	SMA03406_20210608_181000.wav
5	Spectrogram 1	1	34.0	36.79899999999998	400.0	3000.0	FUSC	0.85	SMA03406_20210608_181000.wav
6	Spectrogram 1	1	42.8	44.79900000000002	400.0	3000.0	FUSC	0.77	SMA03406_20210608_181000.wav
7	Spectrogram 1	1	46.4	48.39900000000002	400.0	3000.0	FUSC	0.81	SMA03406_20210608_181000.wav
8	Spectrogram 1	1	50.8	52.79900000000002	400.0	3000.0	FUSC	0.77	SMA03406_20210608_181000.wav
9	Spectrogram 1	1	51.6	53.999	400.0	3000.0	FUSC	0.78	SMA03406_20210608_181000.wav
10	Spectrogram 1	1	52.8	54.79900000000002	400.0	3000.0	FUSC	0.81	SMA03406_20210608_181000.wav
11	Spectrogram 1	1	57.2	59.19899999999991	400.0	3000.0	FUSC	0.8	SMA03406_20210608_181000.wav
1	Spectrogram 1	1	20.4	22.399000000000022	400.0	3000.0	FUSC	0.76	SMA03406_20210605_195000.wav
2	Spectrogram 1	1	36.0	37.999000000000024	400.0	3000.0	FUSC	0.79	SMA03406_20210605_195000.wav
3	Spectrogram 1	1	37.2	39.19899999999991	400.0	3000.0	FUSC	0.76	SMA03406_20210605_195000.wav
1	Spectrogram 1	1	0.0	1.9990000000000236	400.0	3000.0	FUSC	0.79	SMA03247_20210605_181000.wav
2	Spectrogram 1	1	22.4	24.399000000000022	400.0	3000.0	FUSC	0.78	SMA03247_20210605_181000.wav
3	Spectrogram 1	1	23.2	25.599	400.0	3000.0	FUSC	0.79	SMA03247_20210605_181000.wav
4	Spectrogram 1	1	32.8	34.79900000000002	400.0	3000.0	FUSC	0.77	SMA03247_20210605_181000.wav
5	Spectrogram 1	1	46.4	48.39900000000002	400.0	3000.0	FUSC	0.82	SMA03247_20210605_181000.wav
6	Spectrogram 1	1	47.2	49.19899999999991	400.0	3000.0	FUSC	0.76	SMA03247_20210605_181000.wav
7	Spectrogram 1	1	51.2	53.19899999999991	400.0	3000.0	FUSC	0.9	SMA03247_20210605_181000.wav
8	Spectrogram 1	1	53.2	55.19899999999991	400.0	3000.0	FUSC	0.76	SMA03247_20210605_181000.wav
9	Spectrogram 1	1	54.0	55.999000000000024	400.0	3000.0	FUSC	0.86	SMA03247_20210605_181000.wav
1	Spectrogram 1	1	0.8	3.5990000000000917	400.0	3000.0	FUSC	0.82	SMA03126_20210611_175000.wav
2	Spectrogram 1	1	11.2	13.19899999999991	400.0	3000.0	FUSC	0.82	SMA03126_20210611_175000.wav
3	Spectrogram 1	1	56.4	58.39900000000002	400.0	3000.0	FUSC	0.75	SMA03126_20210611_175000.wav
14	Spectrogram 1	1	2.4	4.399000000000024	400.0	3000.0	FUSC	0.81	SMA03251_20210604_200000.wav
15	Spectrogram 1	1	16.8	18.799000000000024	400.0	3000.0	FUSC	0.86	SMA03251_20210604_200000.wav
16	Spectrogram 1	1	44.4	46.39900000000002	400.0	3000.0	FUSC	0.76	SMA03251_20210604_200000.wav
17	Spectrogram 1	1	47.2	49.99899999999998	400.0	3000.0	FUSC	0.8	SMA03251_20210604_200000.wav
18	Spectrogram 1	1	57.2	59.19899999999991	400.0	3000.0	FUSC	0.75	SMA03251_20210604_200000.wav
1	Spectrogram 1	1	0.0	1.9990000000000236	400.0	3000.0	FUSC	0.78	SMA03286_20210318_195000.wav
2	Spectrogram 1	1	0.8	3.1990000000000007	400.0	3000.0	FUSC	0.8	SMA03286_20210318_195000.wav
3	Spectrogram 1	1	15.2	17.19899999999991	400.0	3000.0	FUSC	0.76	SMA03286_20210318_195000.wav
4	Spectrogram 1	1	16.0	17.999000000000024	400.0	3000.0	FUSC	0.82	SMA03286_20210318_195000.wav
5	Spectrogram 1	1	37.6	39.999	400.0	3000.0	FUSC	0.8	SMA03286_20210318_195000.wav
6	Spectrogram 1	1	52.8	54.79900000000002	400.0	3000.0	FUSC	0.78	SMA03286_20210318_195000.wav
1	Spectrogram 1	1	9.2	11.199000000000023	400.0	3000.0	FUSC	0.85	SMA03126_20210323_195000.wav
2	Spectrogram 1	1	11.6	13.599000000000023	400.0	3000.0	FUSC	0.79	SMA03126_20210323_195000.wav
3	Spectrogram 1	1	29.2	31.199000000000023	400.0	3000.0	FUSC	0.75	SMA03126_20210323_195000.wav
4	Spectrogram 1	1	53.6	55.999000000000116	400.0	3000.0	FUSC	0.85	SMA03126_20210323_195000.wav
1	Spectrogram 1	1	1.6	3.5990000000000237	400.0	3000.0	FUSC	0.83	SMA03251_20210604_192000.wav
2	Spectrogram 1	1	3.2	5.998999999999978	400.0	3000.0	FUSC	0.87	SMA03251_20210604_192000.wav
3	Spectrogram 1	1	5.2	7.199000000000024	400.0	3000.0	FUSC	0.76	SMA03251_20210604_192000.wav
4	Spectrogram 1	1	22.0	24.398999999999887	400.0	3000.0	FUSC	0.89	SMA03251_20210604_192000.wav
5	Spectrogram 1	1	24.0	26.398999999999887	400.0	3000.0	FUSC	0.78	SMA03251_20210604_192000.wav
6	Spectrogram 1	1	31.6	33.599000000000025	400.0	3000.0	FUSC	0.84	SMA03251_20210604_192000.wav
7	Spectrogram 1	1	40.4	42.398999999999795	400.0	3000.0	FUSC	0.8	SMA03251_20210604_192000.wav
8	Spectrogram 1	1	41.2	43.19900000000003	400.0	3000.0	FUSC	0.82	SMA03251_20210604_192000.wav
9	Spectrogram 1	1	52.8	54.79900000000002	400.0	3000.0	FUSC	0.79	SMA03251_20210604_192000.wav
10	Spectrogram 1	1	54.8	56.79900000000002	400.0	3000.0	FUSC	0.83	SMA03251_20210604_192000.wav
1	Spectrogram 1	1	0.4	2.398999999999796	400.0	3000.0	FUSC	0.76	SMA03251_20210324_051000.wav
2	Spectrogram 1	1	2.8	4.7990000000000235	400.0	3000.0	FUSC	0.76	SMA03251_20210324_051000.wav
3	Spectrogram 1	1	14.8	16.799000000000024	400.0	3000.0	FUSC	0.81	SMA03251_20210324_051000.wav
4	Spectrogram 1	1	15.6	17.599000000000025	400.0	3000.0	FUSC	0.78	SMA03251_20210324_051000.wav
5	Spectrogram 1	1	51.6	53.599000000000025	400.0	3000.0	FUSC	0.81	SMA03251_20210324_051000.wav
18	Spectrogram 1	1	0.0	1.9990000000000236	400.0	3000.0	FUSC	0.78	SMA03247_20210322_180000.wav
19	Spectrogram 1	1	2.0	3.9990000000000236	400.0	3000.0	FUSC	0.78	SMA03247_20210322_180000.wav
20	Spectrogram 1	1	6.0	7.999000000000024	400.0	3000.0	FUSC	0.81	SMA03247_20210322_180000.wav
21	Spectrogram 1	1	6.8	8.799000000000024	400.0	3000.0	FUSC	0.79	SMA03247_20210322_180000.wav
22	Spectrogram 1	1	10.0	11.999000000000024	400.0	3000.0	FUSC	0.76	SMA03247_20210322_180000.wav
23	Spectrogram 1	1	11.6	14.398999999999978	400.0	3000.0	FUSC	0.77	SMA03247_20210322_180000.wav
24	Spectrogram 1	1	17.2	19.199000000000023	400.0	3000.0	FUSC	0.77	SMA03247_20210322_180000.wav
25	Spectrogram 1	1	18.8	20.799000000000024	400.0	3000.0	FUSC	0.77	SMA03247_20210322_180000.wav
26	Spectrogram 1	1	34.8	37.598999999999975	400.0	3000.0	FUSC	0.87	SMA03247_20210322_180000.wav
27	Spectrogram 1	1	48.4	50.398999999999795	400.0	3000.0	FUSC	0.82	SMA03247_20210322_180000.wav
24	Spectrogram 1	1	6.4	8.398999999999797	400.0	3000.0	FUSC	0.81	SMA03286_20210323_184000.wav
25	Spectrogram 1	1	8.0	10.798999999999978	400.0	3000.0	FUSC	0.84	SMA03286_20210323_184000.wav
26	Spectrogram 1	1	12.4	14.398999999999797	400.0	3000.0	FUSC	0.77	SMA03286_20210323_184000.wav
27	Spectrogram 1	1	19.6	21.599000000000025	400.0	3000.0	FUSC	0.75	SMA03286_20210323_184000.wav
28	Spectrogram 1	1	30.8	32.79900000000002	400.0	3000.0	FUSC	0.76	SMA03286_20210323_184000.wav
29	Spectrogram 1	1	32.0	35.19900000000007	400.0	3000.0	FUSC	0.87	SMA03286_20210323_184000.wav
30	Spectrogram 1	1	34.4	36.798999999999886	400.0	3000.0	FUSC	0.8	SMA03286_20210323_184000.wav
31	Spectrogram 1	1	36.4	38.398999999999795	400.0	3000.0	FUSC	0.81	SMA03286_20210323_184000.wav
32	Spectrogram 1	1	37.2	40.398999999999845	400.0	3000.0	FUSC	0.93	SMA03286_20210323_184000.wav
33	Spectrogram 1	1	48.0	49.999000000000024	400.0	3000.0	FUSC	0.77	SMA03286_20210323_184000.wav
34	Spectrogram 1	1	48.8	50.79900000000002	400.0	3000.0	FUSC	0.77	SMA03286_20210323_184000.wav
35	Spectrogram 1	1	49.6	51.599000000000025	400.0	3000.0	FUSC	0.76	SMA03286_20210323_184000.wav
36	Spectrogram 1	1	54.0	55.999000000000024	400.0	3000.0	FUSC	0.82	SMA03286_20210323_184000.wav
37	Spectrogram 1	1	56.0	57.999000000000024	400.0	3000.0	FUSC	0.76	SMA03286_20210323_184000.wav
1	Spectrogram 1	1	1.2	3.5989999999998874	400.0	3000.0	FUSC	0.85	SMA03286_20210320_200000.wav
2	Spectrogram 1	1	5.2	8.798999999999932	400.0	3000.0	FUSC	0.8	SMA03286_20210320_200000.wav
3	Spectrogram 1	1	15.6	17.599000000000025	400.0	3000.0	FUSC	0.78	SMA03286_20210320_200000.wav
4	Spectrogram 1	1	20.4	22.398999999999795	400.0	3000.0	FUSC	0.75	SMA03286_20210320_200000.wav
5	Spectrogram 1	1	21.2	23.199000000000023	400.0	3000.0	FUSC	0.85	SMA03286_20210320_200000.wav
6	Spectrogram 1	1	40.8	42.79900000000002	400.0	3000.0	FUSC	0.86	SMA03286_20210320_200000.wav
7	Spectrogram 1	1	49.2	51.19900000000003	400.0	3000.0	FUSC	0.83	SMA03286_20210320_200000.wav
12	Spectrogram 1	1	25.2	27.199000000000023	400.0	3000.0	FUSC	0.79	SMA03286_20210318_180000.wav
13	Spectrogram 1	1	28.0	30.398999999999887	400.0	3000.0	FUSC	0.81	SMA03286_20210318_180000.wav
14	Spectrogram 1	1	30.8	33.999000000000066	400.0	3000.0	FUSC	0.86	SMA03286_20210318_180000.wav
15	Spectrogram 1	1	34.0	36.79899999999998	400.0	3000.0	FUSC	0.85	SMA03286_20210318_180000.wav
16	Spectrogram 1	1	35.6	42.79900000000007	400.0	3000.0	FUSC	0.94	SMA03286_20210318_180000.wav
17	Spectrogram 1	1	41.6	43.599000000000025	400.0	3000.0	FUSC	0.78	SMA03286_20210318_180000.wav
18	Spectrogram 1	1	50.0	51.999000000000024	400.0	3000.0	FUSC	0.76	SMA03286_20210318_180000.wav
1	Spectrogram 1	1	4.0	5.999000000000024	400.0	3000.0	FUSC	0.77	SMA03126_20210323_200000.wav
2	Spectrogram 1	1	7.6	9.599000000000023	400.0	3000.0	FUSC	0.79	SMA03126_20210323_200000.wav
3	Spectrogram 1	1	10.8	12.799000000000024	400.0	3000.0	FUSC	0.87	SMA03126_20210323_200000.wav
4	Spectrogram 1	1	11.6	13.599000000000023	400.0	3000.0	FUSC	0.79	SMA03126_20210323_200000.wav
5	Spectrogram 1	1	14.8	16.799000000000024	400.0	3000.0	FUSC	0.86	SMA03126_20210323_200000.wav
6	Spectrogram 1	1	15.6	17.599000000000025	400.0	3000.0	FUSC	0.77	SMA03126_20210323_200000.wav
7	Spectrogram 1	1	19.6	21.999000000000116	400.0	3000.0	FUSC	0.79	SMA03126_20210323_200000.wav
8	Spectrogram 1	1	31.2	33.19900000000003	400.0	3000.0	FUSC	0.81	SMA03126_20210323_200000.wav
9	Spectrogram 1	1	32.4	34.398999999999795	400.0	3000.0	FUSC	0.81	SMA03126_20210323_200000.wav
10	Spectrogram 1	1	36.0	37.999000000000024	400.0	3000.0	FUSC	0.75	SMA03126_20210323_200000.wav
11	Spectrogram 1	1	37.6	39.599000000000025	400.0	3000.0	FUSC	0.89	SMA03126_20210323_200000.wav
12	Spectrogram 1	1	56.4	58.398999999999795	400.0	3000.0	FUSC	0.81	SMA03126_20210323_200000.wav
13	Spectrogram 1	1	57.6	59.999000000000116	400.0	3000.0	FUSC	0.82	SMA03126_20210323_200000.wav
1	Spectrogram 1	1	4.0	6.798999999999978	400.0	3000.0	FUSC	0.82	SMA03247_20210603_181000.wav
2	Spectrogram 1	1	6.0	8.798999999999978	400.0	3000.0	FUSC	0.9	SMA03247_20210603_181000.wav
3	Spectrogram 1	1	13.2	15.199000000000023	400.0	3000.0	FUSC	0.79	SMA03247_20210603_181000.wav
4	Spectrogram 1	1	14.0	15.999000000000024	400.0	3000.0	FUSC	0.79	SMA03247_20210603_181000.wav
5	Spectrogram 1	1	17.2	19.199000000000023	400.0	3000.0	FUSC	0.79	SMA03247_20210603_181000.wav
6	Spectrogram 1	1	23.2	25.199000000000023	400.0	3000.0	FUSC	0.76	SMA03247_20210603_181000.wav
7	Spectrogram 1	1	25.2	27.199000000000023	400.0	3000.0	FUSC	0.76	SMA03247_20210603_181000.wav
8	Spectrogram 1	1	46.4	48.398999999999795	400.0	3000.0	FUSC	0.77	SMA03247_20210603_181000.wav
9	Spectrogram 1	1	47.2	49.19900000000003	400.0	3000.0	FUSC	0.76	SMA03247_20210603_181000.wav
10	Spectrogram 1	1	48.4	50.798999999999886	400.0	3000.0	FUSC	0.85	SMA03247_20210603_181000.wav
1	Spectrogram 1	1	11.2	13.199000000000023	400.0	3000.0	FUSC	0.75	SMA03126_20210323_051000.wav
2	Spectrogram 1	1	22.8	25.199000000000115	400.0	3000.0	FUSC	0.8	SMA03126_20210323_051000.wav
3	Spectrogram 1	1	42.0	44.39899999999989	400.0	3000.0	FUSC	0.91	SMA03126_20210323_051000.wav
1	Spectrogram 1	1	20.8	22.799000000000024	400.0	3000.0	FUSC	0.78	SMA03294_20210325_193000.wav
2	Spectrogram 1	1	27.6	29.599000000000025	400.0	3000.0	FUSC	0.76	SMA03294_20210325_193000.wav
3	Spectrogram 1	1	29.2	31.199000000000023	400.0	3000.0	FUSC	0.78	SMA03294_20210325_193000.wav
4	Spectrogram 1	1	30.0	32.39899999999989	400.0	3000.0	FUSC	0.82	SMA03294_20210325_193000.wav
5	Spectrogram 1	1	34.0	35.999000000000024	400.0	3000.0	FUSC	0.8	SMA03294_20210325_193000.wav
6	Spectrogram 1	1	38.4	40.398999999999795	400.0	3000.0	FUSC	0.8	SMA03294_20210325_193000.wav
7	Spectrogram 1	1	55.2	57.59899999999989	400.0	3000.0	FUSC	0.84	SMA03294_20210325_193000.wav
1	Spectrogram 1	1	10.8	13.199000000000115	400.0	3000.0	FUSC	0.82	SMA03175ICP_20210608_182000.wav
2	Spectrogram 1	1	12.0	14.398999999999887	400.0	3000.0	FUSC	0.88	SMA03175ICP_20210608_182000.wav
3	Spectrogram 1	1	14.8	16.799000000000024	400.0	3000.0	FUSC	0.79	SMA03175ICP_20210608_182000.wav
4	Spectrogram 1	1	21.6	23.599000000000025	400.0	3000.0	FUSC	0.84	SMA03175ICP_20210608_182000.wav
5	Spectrogram 1	1	33.6	35.999000000000116	400.0	3000.0	FUSC	0.87	SMA03175ICP_20210608_182000.wav
6	Spectrogram 1	1	38.8	41.19900000000011	400.0	3000.0	FUSC	0.89	SMA03175ICP_20210608_182000.wav
7	Spectrogram 1	1	40.0	42.39899999999989	400.0	3000.0	FUSC	0.83	SMA03175ICP_20210608_182000.wav
8	Spectrogram 1	1	45.2	47.19900000000003	400.0	3000.0	FUSC	0.79	SMA03175ICP_20210608_182000.wav
9	Spectrogram 1	1	47.2	49.19900000000003	400.0	3000.0	FUSC	0.77	SMA03175ICP_20210608_182000.wav
10	Spectrogram 1	1	51.6	53.599000000000025	400.0	3000.0	FUSC	0.78	SMA03175ICP_20210608_182000.wav
11	Spectrogram 1	1	54.0	55.999000000000024	400.0	3000.0	FUSC	0.77	SMA03175ICP_20210608_182000.wav
12	Spectrogram 1	1	56.8	58.79900000000002	400.0	3000.0	FUSC	0.82	SMA03175ICP_20210608_182000.wav
1	Spectrogram 1	1	0.0	2.3989999999998872	400.0	3000.0	FUSC	0.82	SMA03126_20210323_050000.wav
2	Spectrogram 1	1	8.8	10.799000000000024	400.0	3000.0	FUSC	0.81	SMA03126_20210323_050000.wav
3	Spectrogram 1	1	34.8	36.79900000000002	400.0	3000.0	FUSC	0.8	SMA03126_20210323_050000.wav
4	Spectrogram 1	1	36.8	38.79900000000002	400.0	3000.0	FUSC	0.8	SMA03126_20210323_050000.wav
5	Spectrogram 1	1	50.4	52.398999999999795	400.0	3000.0	FUSC	0.82	SMA03126_20210323_050000.wav
6	Spectrogram 1	1	55.2	57.19900000000003	400.0	3000.0	FUSC	0.79	SMA03126_20210323_050000.wav
18	Spectrogram 1	1	35.6	37.599000000000025	400.0	3000.0	FUSC	0.86	SMA03251_20210324_050000.wav
19	Spectrogram 1	1	37.2	39.19900000000003	400.0	3000.0	FUSC	0.86	SMA03251_20210324_050000.wav
20	Spectrogram 1	1	41.2	43.19900000000003	400.0	3000.0	FUSC	0.76	SMA03251_20210324_050000.wav
21	Spectrogram 1	1	44.0	46.39899999999989	400.0	3000.0	FUSC	0.82	SMA03251_20210324_050000.wav
22	Spectrogram 1	1	46.4	48.398999999999795	400.0	3000.0	FUSC	0.86	SMA03251_20210324_050000.wav
3	Spectrogram 1	1	10.8	12.799000000000024	400.0	3000.0	FUSC	0.75	SMA03210_20210326_180000.wav
4	Spectrogram 1	1	24.4	26.798999999999886	400.0	3000.0	FUSC	0.8	SMA03210_20210326_180000.wav
5	Spectrogram 1	1	42.8	44.79900000000002	400.0	3000.0	FUSC	0.77	SMA03210_20210326_180000.wav
23	Spectrogram 1	1	4.8	7.199000000000114	400.0	3000.0	FUSC	0.77	SMA03251_20210605_194000.wav
24	Spectrogram 1	1	6.0	7.999000000000024	400.0	3000.0	FUSC	0.81	SMA03251_20210605_194000.wav
25	Spectrogram 1	1	11.2	14.798999999999932	400.0	3000.0	FUSC	0.9	SMA03251_20210605_194000.wav
26	Spectrogram 1	1	18.0	20.398999999999887	400.0	3000.0	FUSC	0.84	SMA03251_20210605_194000.wav
27	Spectrogram 1	1	20.0	21.999000000000024	400.0	3000.0	FUSC	0.84	SMA03251_20210605_194000.wav
28	Spectrogram 1	1	26.0	27.999000000000024	400.0	3000.0	FUSC	0.78	SMA03251_20210605_194000.wav
29	Spectrogram 1	1	28.8	30.799000000000024	400.0	3000.0	FUSC	0.8	SMA03251_20210605_194000.wav
30	Spectrogram 1	1	43.6	45.599000000000025	400.0	3000.0	FUSC	0.76	SMA03251_20210605_194000.wav
31	Spectrogram 1	1	54.0	56.39899999999989	400.0	3000.0	FUSC	0.83	SMA03251_20210605_194000.wav
14	Spectrogram 1	1	0.0	1.9990000000000236	400.0	3000.0	FUSC	0.77	SMA03247_20210322_181000.wav
15	Spectrogram 1	1	2.8	5.199000000000114	400.0	3000.0	FUSC	0.88	SMA03247_20210322_181000.wav
16	Spectrogram 1	1	9.6	11.599000000000023	400.0	3000.0	FUSC	0.78	SMA03247_20210322_181000.wav
17	Spectrogram 1	1	26.4	28.398999999999795	400.0	3000.0	FUSC	0.8	SMA03247_20210322_181000.wav
18	Spectrogram 1	1	27.6	29.599000000000025	400.0	3000.0	FUSC	0.76	SMA03247_20210322_181000.wav
19	Spectrogram 1	1	36.8	39.598999999999975	400.0	3000.0	FUSC	0.79	SMA03247_20210322_181000.wav
20	Spectrogram 1	1	42.0	44.39899999999989	400.0	3000.0	FUSC	0.86	SMA03247_20210322_181000.wav
21	Spectrogram 1	1	55.2	57.19900000000003	400.0	3000.0	FUSC	0.8	SMA03247_20210322_181000.wav
1	Spectrogram 1	1	1.6	4.398999999999978	400.0	3000.0	FUSC	0.81	SMA03247_20210603_180000.wav
2	Spectrogram 1	1	8.4	11.198999999999979	400.0	3000.0	FUSC	0.84	SMA03247_20210603_180000.wav
3	Spectrogram 1	1	15.2	17.59900000000034	400.0	3000.0	FUSC	0.81	SMA03247_20210603_180000.wav
4	Spectrogram 1	1	16.4	18.398999999999795	400.0	3000.0	FUSC	0.8	SMA03247_20210603_180000.wav
5	Spectrogram 1	1	18.4	20.398999999999795	400.0	3000.0	FUSC	0.79	SMA03247_20210603_180000.wav
6	Spectrogram 1	1	28.0	30.798999999999978	400.0	3000.0	FUSC	0.89	SMA03247_20210603_180000.wav
7	Spectrogram 1	1	32.0	33.998999999999796	400.0	3000.0	FUSC	0.79	SMA03247_20210603_180000.wav
8	Spectrogram 1	1	44.0	46.39899999999989	400.0	3000.0	FUSC	0.81	SMA03247_20210603_180000.wav
9	Spectrogram 1	1	54.8	57.198999999999884	400.0	3000.0	FUSC	0.79	SMA03247_20210603_180000.wav
10	Spectrogram 1	1	58.0	59.998999999999796	400.0	3000.0	FUSC	0.75	SMA03247_20210603_180000.wav
16	Spectrogram 1	1	9.2	11.599000000000341	400.0	3000.0	FUSC	0.85	SMA03126_20210611_200000.wav
17	Spectrogram 1	1	10.4	12.398999999999797	400.0	3000.0	FUSC	0.82	SMA03126_20210611_200000.wav
18	Spectrogram 1	1	14.0	15.998999999999796	400.0	3000.0	FUSC	0.81	SMA03126_20210611_200000.wav
19	Spectrogram 1	1	14.8	16.798999999999797	400.0	3000.0	FUSC	0.84	SMA03126_20210611_200000.wav
20	Spectrogram 1	1	15.6	17.599000000000252	400.0	3000.0	FUSC	0.8	SMA03126_20210611_200000.wav
21	Spectrogram 1	1	20.4	22.398999999999795	400.0	3000.0	FUSC	0.8	SMA03126_20210611_200000.wav
22	Spectrogram 1	1	34.4	36.798999999999886	400.0	3000.0	FUSC	0.8	SMA03126_20210611_200000.wav
23	Spectrogram 1	1	36.0	38.39899999999989	400.0	3000.0	FUSC	0.8	SMA03126_20210611_200000.wav
24	Spectrogram 1	1	42.0	43.998999999999796	400.0	3000.0	FUSC	0.78	SMA03126_20210611_200000.wav
25	Spectrogram 1	1	43.6	45.59900000000025	400.0	3000.0	FUSC	0.75	SMA03126_20210611_200000.wav
26	Spectrogram 1	1	48.4	50.398999999999795	400.0	3000.0	FUSC	0.76	SMA03126_20210611_200000.wav
27	Spectrogram 1	1	52.4	54.398999999999795	400.0	3000.0	FUSC	0.78	SMA03126_20210611_200000.wav
1	Spectrogram 1	1	11.6	13.59900000000025	400.0	3000.0	FUSC	0.79	SMA03175ICP_20210326_052000.wav
2	Spectrogram 1	1	33.6	35.59900000000025	400.0	3000.0	FUSC	0.76	SMA03175ICP_20210326_052000.wav
3	Spectrogram 1	1	46.8	49.598999999999975	400.0	3000.0	FUSC	0.88	SMA03175ICP_20210326_052000.wav
4	Spectrogram 1	1	53.6	55.99899999999989	400.0	3000.0	FUSC	0.88	SMA03175ICP_20210326_052000.wav
1	Spectrogram 1	1	17.2	19.19900000000025	400.0	3000.0	FUSC	0.75	SMA03251_20210328_191000.wav
4	Spectrogram 1	1	4.8	6.798999999999796	400.0	3000.0	FUSC	0.81	SMA03210_20210326_175000.wav
5	Spectrogram 1	1	5.6	7.599000000000251	400.0	3000.0	FUSC	0.78	SMA03210_20210326_175000.wav
6	Spectrogram 1	1	7.6	9.59900000000025	400.0	3000.0	FUSC	0.76	SMA03210_20210326_175000.wav
7	Spectrogram 1	1	10.0	12.398999999999887	400.0	3000.0	FUSC	0.79	SMA03210_20210326_175000.wav
8	Spectrogram 1	1	11.2	13.19900000000025	400.0	3000.0	FUSC	0.77	SMA03210_20210326_175000.wav
9	Spectrogram 1	1	36.0	37.998999999999796	400.0	3000.0	FUSC	0.79	SMA03210_20210326_175000.wav
10	Spectrogram 1	1	36.8	38.79899999999979	400.0	3000.0	FUSC	0.81	SMA03210_20210326_175000.wav
11	Spectrogram 1	1	50.8	53.198999999999884	400.0	3000.0	FUSC	0.84	SMA03210_20210326_175000.wav
1	Spectrogram 1	1	5.6	9.19900000000016	400.0	3000.0	FUSC	0.87	SMA03251_20210610_192000.wav
2	Spectrogram 1	1	9.2	11.19900000000025	400.0	3000.0	FUSC	0.75	SMA03251_20210610_192000.wav
3	Spectrogram 1	1	12.0	13.998999999999796	400.0	3000.0	FUSC	0.77	SMA03251_20210610_192000.wav
4	Spectrogram 1	1	15.2	18.79900000000016	400.0	3000.0	FUSC	0.89	SMA03251_20210610_192000.wav
5	Spectrogram 1	1	22.8	24.798999999999797	400.0	3000.0	FUSC	0.78	SMA03251_20210610_192000.wav
6	Spectrogram 1	1	28.0	29.998999999999796	400.0	3000.0	FUSC	0.79	SMA03251_20210610_192000.wav
7	Spectrogram 1	1	35.6	37.99899999999989	400.0	3000.0	FUSC	0.87	SMA03251_20210610_192000.wav
8	Spectrogram 1	1	39.2	42.39900000000007	400.0	3000.0	FUSC	0.87	SMA03251_20210610_192000.wav
9	Spectrogram 1	1	42.8	45.198999999999884	400.0	3000.0	FUSC	0.77	SMA03251_20210610_192000.wav
10	Spectrogram 1	1	44.0	45.998999999999796	400.0	3000.0	FUSC	0.82	SMA03251_20210610_192000.wav
11	Spectrogram 1	1	44.8	46.79899999999979	400.0	3000.0	FUSC	0.8	SMA03251_20210610_192000.wav
12	Spectrogram 1	1	50.8	53.598999999999975	400.0	3000.0	FUSC	0.9	SMA03251_20210610_192000.wav
13	Spectrogram 1	1	53.6	55.59900000000025	400.0	3000.0	FUSC	0.83	SMA03251_20210610_192000.wav
15	Spectrogram 1	1	0.0	2.7989999999999995	150.0	1300.0	MMLS	1.0	SMA03247_20210325_055000.wav
16	Spectrogram 1	1	3.6	8.399	150.0	1300.0	MMLS	1.0	SMA03247_20210325_055000.wav
17	Spectrogram 1	1	11.2	18.398999999999997	150.0	1300.0	MMLS	1.0	SMA03247_20210325_055000.wav
18	Spectrogram 1	1	20.8	24.399000000000004	150.0	1300.0	MMLS	1.0	SMA03247_20210325_055000.wav
19	Spectrogram 1	1	26.8	32.399	150.0	1300.0	MMLS	1.0	SMA03247_20210325_055000.wav
20	Spectrogram 1	1	37.2	41.599000000000004	150.0	1300.0	MMLS	1.0	SMA03247_20210325_055000.wav
21	Spectrogram 1	1	48.8	51.599000000000004	150.0	1300.0	MMLS	0.89	SMA03247_20210325_055000.wav
22	Spectrogram 1	1	51.2	55.998999999999995	150.0	1300.0	MMLS	1.0	SMA03247_20210325_055000.wav
1	Spectrogram 1	1	5.6	10.799000000000012	150.0	1300.0	MMLS	1.0	SMA03247_20210325_054000.wav
2	Spectrogram 1	1	20.8	23.199	150.0	1300.0	MMLS	0.95	SMA03247_20210325_054000.wav
3	Spectrogram 1	1	27.2	29.599	150.0	1300.0	MMLS	0.97	SMA03247_20210325_054000.wav
4	Spectrogram 1	1	36.0	38.399	150.0	1300.0	MMLS	0.79	SMA03247_20210325_054000.wav
5	Spectrogram 1	1	54.0	57.998999999999995	150.0	1300.0	MMLS	1.0	SMA03247_20210325_054000.wav
1	Spectrogram 1	1	1.2	3.199000000000024	150.0	1300.0	MMLS	0.77	SMA03320_20210320_064000.wav
2	Spectrogram 1	1	45.2	47.599000000000004	150.0	1300.0	MMLS	0.91	SMA03320_20210320_064000.wav
3	Spectrogram 1	1	54.8	57.99899999999998	150.0	1300.0	MMLS	0.95	SMA03320_20210320_064000.wav
1	Spectrogram 1	1	7.2	11.599	150.0	1300.0	MMLS	1.0	SMA03322_20210604_061000.wav
7	Spectrogram 1	1	31.2	34.399000000000015	150.0	1300.0	MMLS	0.96	SMA03320_20210328_054000.wav
